customer_id,total_wagered,avg_bet_per_session,loss_rate,total_sessions,days_since_last_visit,avg_session_value,loss_chasing_indicator,sessions_last_30d,bet_trend_ratio,normalized_avg_bet,normalized_sessions,normalized_loss_rate,period_id,total_bet,total_win
217114,35.57,35.57,-3.49,1,0,177.86,0,1,1.0,-0.330097767442992,-0.3445237918969637,-0.3191254820976224,2022-H2,177.86,184.06
224783,5251.2,5251.2,13.67,1,0,26256.0,0,1,1.0,1.163975874389007,-0.3445237918969637,-0.013537843844453131,2022-H2,26256.0,22667.6
224823,1775.14,1775.14,9.89,3,0,6508.833333333333,0,3,1.0,0.16822087960859916,0.16717399184873766,-0.0808526033198016,2022-H2,19526.5,17594.7
228814,222.91,222.91,9.2,1,0,2674.9,0,1,1.0,-0.2764321975960499,-0.3445237918969637,-0.09314021814466682,2022-H2,2674.9,2428.93
232583,1524.56,1524.56,23.74,2,0,6098.22,1,2,1.0,0.09643952756287073,-0.08867490002411302,0.16579010004886938,2022-H2,12196.44,9301.04
237017,1031.0,1031.0,35.56,2,0,1546.5,1,2,1.0,-0.04494607430355792,-0.08867490002411302,0.37628228444003853,2022-H2,3093.0,1993.0
244081,229.23,229.23,6.75,2,0,687.7,0,2,1.0,-0.2746217652194476,-0.08867490002411302,-0.13677015484165195,2022-H2,1375.4,1282.6
264559,756.0,756.0,24.46,2,0,1512.0,1,2,1.0,-0.1237227995512844,-0.08867490002411302,0.17861195899655485,2022-H2,3024.0,2284.4
200259,553.6,553.6,-4.38,4,0,3459.975,0,4,1.0,-0.1817024693336111,0.42302288372158836,-0.3349747244079558,2022-H2,13839.9,14445.57
260902,1234.75,1234.75,-58.87,2,0,2469.5,0,2,1.0,0.013420317584530345,-0.08867490002411302,-1.3053401328237595,2022-H2,4939.0,7846.4
262017,163.4,163.4,-17.19,1,0,1634.0,0,1,1.0,-0.29347948093965787,-0.3445237918969637,-0.5630969648521924,2022-H2,1634.0,1914.9
265552,154.83,154.83,42.91,1,0,464.5,1,1,1.0,-0.29593445015919617,-0.3445237918969637,0.5071720945309938,2022-H2,464.5,265.19
262762,411.34,411.34,20.26,1,0,2468.02,1,1,1.0,-0.22245438545630775,-0.3445237918969637,0.10381778180172321,2022-H2,2468.02,1968.02
254208,283.93,283.93,13.47,9,0,1230.38,0,9,1.0,-0.2589523584156271,1.7022673430858417,-0.017099471329921293,2022-H2,11073.42,9581.92
263306,248.43,248.43,0.03,1,0,2235.85,0,1,1.0,-0.26912171749306085,-0.3445237918969637,-0.2564408383533826,2022-H2,2235.85,2235.15
263572,231.12,231.12,-19.48,1,0,3004.55,0,1,1.0,-0.2740803542713814,-0.3445237918969637,-0.6038775995608029,2022-H2,3004.55,3589.84
261733,955.13,955.13,8.78,3,0,8277.800000000001,0,3,1.0,-0.06667985664735794,0.16717399184873766,-0.10061963586414999,2022-H2,24833.4,22652.1
260556,577.85,577.85,29.72,4,0,1444.625,1,4,1.0,-0.174755794470857,0.42302288372158836,0.2722827618643678,2022-H2,5778.5,4061.16
259711,1239.5,1239.5,7.08,2,0,13634.5,0,2,1.0,0.014781006475172893,-0.08867490002411302,-0.13089346949062944,2022-H2,27269.0,25337.9
262850,1518.56,1518.56,-9.04,7,0,14100.885714285714,0,7,1.0,0.0947207626483749,1.1905695593401404,-0.4179606448193642,2022-H2,98706.2,107633.37
261429,402.5,402.5,45.47,1,0,1207.5,1,1,1.0,-0.22498669909699825,-0.3445237918969637,0.5527609263449865,2022-H2,1207.5,658.5
261732,559.84,559.84,0.85,3,0,6344.866666666666,0,3,1.0,-0.1799149538225354,0.16717399184873766,-0.24183816566296307,2022-H2,19034.6,18872.5
260184,1471.18,1471.18,27.02,2,0,16918.55,1,2,1.0,0.08114824904023936,-0.08867490002411302,0.22420079081054745,2022-H2,33837.1,24694.06
265004,500.0,500.0,49.44,1,0,1000.0,1,1,1.0,-0.1970567692364407,-0.3445237918969637,0.6234592319315297,2022-H2,1000.0,505.6
260262,88.38,88.38,26.8,1,0,707.0,1,1,1.0,-0.3149697715872377,-0.3445237918969637,0.22028300057653247,2022-H2,707.0,517.5
262320,505.75,505.75,-125.41,3,0,1854.3999999999999,0,3,1.0,-0.1954096195267155,0.16717399184873766,-2.490293597239021,2022-H2,5563.2,12540.05
259696,2765.25,2765.25,8.0,1,0,16591.5,0,1,1.0,0.45184860119051357,-0.3445237918969637,-0.11450998305747585,2022-H2,16591.5,15263.6
263228,1902.0,1902.0,52.52,1,0,3804.0,1,1,1.0,0.20456129911742307,-0.3445237918969637,0.6783082952077397,2022-H2,3804.0,1806.0
261181,612.56,612.56,11.47,2,0,3369.1,0,2,1.0,-0.16481273944049854,-0.08867490002411302,-0.05271574618460303,2022-H2,6738.2,5965.37
203189,2787.7333333333336,2787.7333333333336,0.15968439114214664,2,0,16726.4,0,2,1.0,0.45828919527288836,-0.08867490002411302,-0.2541314008937422,2022-H2,33452.8,28110.91
203193,84.55,84.55,-6.14,3,0,169.1,0,3,1.0,-0.3160669165243242,0.16717399184873766,-0.3663170462800757,2022-H2,507.3,538.45
262412,878.0,878.0,21.04,1,0,878.0,1,1,1.0,-0.08877457962320211,-0.3445237918969637,0.11770812899504905,2022-H2,878.0,693.25
264314,136.1,136.1,26.18,3,0,362.93333333333334,1,3,1.0,-0.30129986130061404,0.16717399184873766,0.2092419553715811,2022-H2,1088.8,803.8
261103,314.1,314.1,-4.35,2,0,942.3,0,2,1.0,-0.2503098355039038,-0.08867490002411302,-0.33444048028513557,2022-H2,1884.6,1966.61
262114,4.8,4.8,100.0,1,0,4.8,1,1,1.0,-0.33891216684616493,-0.3445237918969637,1.523838660257884,2022-H2,4.8,0.0
263740,183.48,183.48,55.62,3,0,244.63333333333333,1,3,1.0,-0.2877273476924785,0.16717399184873766,0.7335135212324962,2022-H2,733.9,325.7
262053,2638.67,2638.67,1.13,2,0,36941.4,0,2,1.0,0.4155883907110328,-0.08867490002411302,-0.2368518871833076,2022-H2,73882.8,73050.77
261911,1090.76,1090.76,25.01,2,0,3817.675,1,2,1.0,-0.027827175755179245,-0.08867490002411302,0.18840643458159234,2022-H2,7635.35,5725.57
260153,2307.19,2307.19,-22.01,1,0,27686.25,0,1,1.0,0.3206323584015187,-0.3445237918969637,-0.6489321872519753,2022-H2,27686.25,33780.35
265208,1829.5,1829.5,-15.12,1,0,5488.5,0,1,1.0,0.18379288973393154,-0.3445237918969637,-0.5262341203775966,2022-H2,5488.5,6318.25
262344,597.39,597.39,32.52,2,0,2090.87,1,2,1.0,-0.1691583500659822,-0.08867490002411302,0.3221455466609223,2022-H2,4181.74,2821.74
263813,2000.79,2000.79,16.64,2,0,14005.5,0,2,1.0,0.23286076343459725,-0.08867490002411302,0.039352324314749255,2022-H2,28011.0,23351.2
263442,2646.08,2646.08,13.45,2,0,25137.8,0,2,1.0,0.4177110653804351,-0.08867490002411302,-0.017455634078468132,2022-H2,50275.6,43511.85
260699,1157.64,1157.64,6.52,4,0,41385.5625,0,4,1.0,-0.008668676174932133,0.42302288372158836,-0.14086602644994034,2022-H2,165542.25,154748.9
260532,777.7,777.7,-16.64,3,0,3888.5,0,3,1.0,-0.11750659977719106,0.16717399184873766,-0.5533024892671549,2022-H2,11665.5,13606.7
261145,532.73,532.73,-0.92,3,0,3729.116666666667,0,3,1.0,-0.18768090662786582,0.16717399184873766,-0.2733585689093564,2022-H2,11187.35,11290.75
263990,100.03,100.03,53.14,1,0,900.25,1,1,1.0,-0.3116325030449249,-0.3445237918969637,0.6893493404126909,2022-H2,900.25,421.84
261042,873.4,873.4,6.86,2,0,3056.9,0,2,1.0,-0.09009229939098226,-0.08867490002411302,-0.13481125972464444,2022-H2,6113.8,5694.61
261097,924.44,924.44,16.14,2,0,13404.35,0,2,1.0,-0.0754713391850042,-0.08867490002411302,0.030448255601078823,2022-H2,26808.7,22481.76
261467,2533.36,2533.36,14.66,2,0,26600.25,0,2,1.0,0.3854212018534398,-0.08867490002411302,0.004092212208614331,2022-H2,53200.5,45399.7
263265,416.5,416.5,-6.18,1,0,1666.0,0,1,1.0,-0.22097624762984128,-0.3445237918969637,-0.3670293717771693,2022-H2,1666.0,1769.04
261955,201.67,201.67,36.36,1,0,605.0,1,1,1.0,-0.2825166253933652,-0.3445237918969637,0.3905287943819112,2022-H2,605.0,385.0
201748,2059.07,2059.07,9.51,35,0,16472.585714285713,0,35,1.0,0.24955569997073365,8.354338531779959,-0.08761969554219115,2022-H2,576540.5,521713.15
202022,2066.4,2066.4,2.81,5,0,12398.42,0,5,1.0,0.2516554577746094,0.678871775594439,-0.20693421630537495,2022-H2,61992.1,60250.65
255973,467.69,467.69,7.17,2,0,4443.05,0,2,1.0,-0.20631231830100083,-0.08867490002411302,-0.12929073712216876,2022-H2,8886.1,8248.66
261090,790.0,790.0,-14.08,1,0,3160.0,0,1,1.0,-0.11398313170247458,-0.3445237918969637,-0.5077136574531622,2022-H2,3160.0,3605.0
265227,1144.5,1144.5,-3.35,1,0,4578.0,0,1,1.0,-0.012432771337678075,-0.3445237918969637,-0.3166323428577947,2022-H2,4578.0,4731.4
261038,75.01,75.01,-3.72,4,0,318.8125,0,4,1.0,-0.31879975273837263,0.42302288372158836,-0.3232213537059108,2022-H2,1275.25,1322.69
260612,1263.71,1263.71,-27.13,1,0,8846.0,0,1,1.0,0.02171622290516366,-0.3445237918969637,-0.7401098508799605,2022-H2,8846.0,11246.0
261440,108.86,108.86,-15.01,5,0,174.18,0,5,1.0,-0.3091030540124252,0.678871775594439,-0.5242752252605892,2022-H2,870.9,1001.6
262965,126.8,126.8,21.92,3,0,211.33333333333334,1,3,1.0,-0.3039639469180826,0.16717399184873766,0.13337928993110906,2022-H2,634.0,495.0
263233,697.71,697.71,-12.27,2,0,2442.0,0,2,1.0,-0.14042060069561157,-0.08867490002411302,-0.4754809287096753,2022-H2,4884.0,5483.2
260908,338.8,338.8,-16.34,1,0,1694.0,0,1,1.0,-0.24323425327256257,-0.3445237918969637,-0.5479600480389526,2022-H2,1694.0,1970.8
261047,57.1,57.1,35.12,1,0,399.7,1,1,1.0,-0.32393026600814273,-0.3445237918969637,0.36844670397200846,2022-H2,399.7,259.31
201410,417.73333333333335,417.73333333333335,0.35825087775295245,2,0,1253.2,0,2,1.0,-0.2206229459529727,-0.08867490002411302,-0.25059530161171273,2022-H2,2506.4,1608.48
262602,281.56,281.56,-10.96,1,0,1126.25,0,1,1.0,-0.259631270556853,-0.3445237918969637,-0.4521522686798587,2022-H2,1126.25,1249.65
260390,106.5,106.5,46.03,1,0,213.0,1,1,1.0,-0.30977910154546023,-0.3445237918969637,0.5627334833042974,2022-H2,213.0,114.95
261980,2029.67,2029.67,13.89,2,0,3044.5,0,2,1.0,0.24113375188970396,-0.08867490002411302,-0.009620053610438129,2022-H2,6089.0,5243.0
261172,51.6,51.6,-0.04,1,0,206.4,0,1,1.0,-0.3255058005130973,-0.3445237918969637,-0.2576874079732964,2022-H2,206.4,206.48
261838,55.86,55.86,-12.17,2,0,251.35,0,2,1.0,-0.32428547742380526,-0.08867490002411302,-0.47370011496694114,2022-H2,502.7,563.9
260747,526.33,526.33,-22.25,1,0,3158.0,0,1,1.0,-0.18951425586999474,-0.3445237918969637,-0.653206140234537,2022-H2,3158.0,3860.6
260995,912.52,912.52,15.09,2,0,7756.4,0,2,1.0,-0.07888595214846932,-0.08867490002411302,0.011749711302370899,2022-H2,15512.8,13171.69
263067,2163.73,2163.73,-12.96,6,0,23440.376666666667,0,6,1.0,0.2795366892959229,0.9347206674672897,-0.4877685435345404,2022-H2,140642.26,158867.14
263165,1307.0,1307.0,33.44,1,0,5228.0,1,1,1.0,0.03411711176325121,-0.3445237918969637,0.33852903309407584,2022-H2,5228.0,3480.0
255118,5891.48,5891.48,-4.03,4,0,26511.65,0,4,1.0,1.3473910076312408,0.42302288372158836,-0.32874187630838647,2022-H2,106046.6,110319.45
263453,198.52,198.52,17.97,1,0,2580.8,0,1,1.0,-0.2834189769734755,-0.3445237918969637,0.06303714709311257,2022-H2,2580.8,2117.1
265355,47.75,47.75,-42.67,1,0,191.0,0,1,1.0,-0.32660867466656546,-0.3445237918969637,-1.0168483065008376,2022-H2,191.0,272.5
261144,155.28,155.28,24.03,1,0,621.1,1,1,1.0,-0.29580554279060894,-0.3445237918969637,0.17095445990279828,2022-H2,621.1,471.83
260338,168.08,168.08,30.25,2,0,336.15,1,2,1.0,-0.2921388443063511,-0.08867490002411302,0.28172107470085844,2022-H2,672.3,468.95
260801,2017.18,2017.18,-10.05,2,0,11094.5,0,2,1.0,0.23755585625936176,-0.08867490002411302,-0.43594686362097856,2022-H2,22189.0,24419.35
260829,155.85,155.85,50.86,2,0,1246.825,1,2,1.0,-0.2956422601237319,-0.08867490002411302,0.6487467870783538,2022-H2,2493.65,1225.5
262934,3025.47,3025.47,-50.91,2,0,22691.0,0,2,1.0,0.5263914355321986,-0.08867490002411302,-1.1635873589021264,2022-H2,45382.0,68484.2
263058,2349.56,2349.56,19.08,1,0,21146.0,0,1,1.0,0.3327697033060502,-0.3445237918969637,0.08280417963746094,2022-H2,21146.0,17110.82
260826,521.48,521.48,18.08,1,0,2607.4,0,1,1.0,-0.19090359084254555,-0.3445237918969637,0.06499604221012006,2022-H2,2607.4,2135.9
07643,299.75,299.75,24.22,4,0,299.75,1,4,1.0,-0.2544205482577397,0.42302288372158836,0.174338006013993,2022-H2,1199.0,908.55
263799,542.14,542.14,1.0,2,0,3523.925,0,2,1.0,-0.18498531032029816,-0.08867490002411302,-0.23916694504886193,2022-H2,7047.85,6977.58
262381,480.44,480.44,4.36,5,0,1345.24,0,5,1.0,-0.20265994285769715,0.678871775594439,-0.17933160329299658,2022-H2,6726.2,6432.94
262577,1837.53,1837.53,3.85,9,0,20417.016666666666,0,9,1.0,0.18609317011116513,1.7022673430858417,-0.18841375338094046,2022-H2,183753.15,176687.09
261645,1275.73,1275.73,15.27,2,0,7016.5,0,2,1.0,0.02515948195053701,-0.08867490002411302,0.01495517603929225,2022-H2,14033.0,11889.8
259835,260.27,260.27,-92.12,1,0,1301.35,0,1,1.0,-0.2657300213951224,-0.3445237918969637,-1.8974607022828438,2022-H2,1301.35,2500.2
263413,111.37,111.37,6.02,1,0,334.1,0,1,1.0,-0.30838403735652775,-0.3445237918969637,-0.14977009516361078,2022-H2,334.1,314.0
262461,1161.33,1161.33,18.99,3,0,8129.333333333333,0,3,1.0,-0.0076116357525172346,0.16717399184873766,0.08120144726900026,2022-H2,24388.0,19756.19
263894,347.15,347.15,38.3,1,0,1388.6,1,1,1.0,-0.2408423054332225,-0.3445237918969637,0.4250765809909524,2022-H2,1388.6,856.77
260219,258.63,258.63,22.44,2,0,1034.5,1,2,1.0,-0.26619981713841795,-0.08867490002411302,0.1426395213933263,2022-H2,2069.0,1604.8
260326,623.45,623.45,10.77,7,0,7392.307142857143,0,7,1.0,-0.16169318112068856,1.1905695593401404,-0.06518144238374166,2022-H2,51746.15,46171.19
262713,109.9,109.9,18.15,1,0,329.7,0,1,1.0,-0.3088051347605792,-0.3445237918969637,0.06624261183003394,2022-H2,329.7,269.86
265315,3012.33,3012.33,-6.04,1,0,18074.0,0,1,1.0,0.5226273403694527,-0.3445237918969637,-0.36453623253734163,2022-H2,18074.0,19165.96
259716,1274.2,1274.2,-8.87,1,0,26758.25,0,1,1.0,0.024721196897340574,-0.3445237918969637,-0.4149332614567163,2022-H2,26758.25,29131.75
265255,16.0,16.0,100.0,1,0,16.0,1,1,1.0,-0.3357038056724393,-0.3445237918969637,1.523838660257884,2022-H2,16.0,0.0
205396,3279.78,3279.78,6.16,10,0,26238.216999999997,0,10,1.0,0.5992412864331053,1.9581162349586925,-0.14727695592378304,2022-H2,262382.17,246209.0
261726,575.97,575.97,52.0,1,0,1727.9,1,1,1.0,-0.1752943408107324,-0.3445237918969637,0.6690480637455224,2022-H2,1727.9,829.35
255343,601.2,601.2,6.98,9,0,2137.588888888889,0,9,1.0,-0.16806693434527734,1.7022673430858417,-0.13267428323336353,2022-H2,19238.3,17895.34
259766,227.28,227.28,21.02,1,0,909.1,1,1,1.0,-0.2751803638166588,-0.3445237918969637,0.11735196624650224,2022-H2,909.1,718.04
264021,94.08,94.08,56.23,1,0,470.4,1,1,1.0,-0.31333694491846664,-0.3445237918969637,0.7443764850631742,2022-H2,470.4,205.88
261019,761.24,761.24,-15.27,2,0,17889.13,0,2,1.0,-0.12222174485929135,-0.08867490002411302,-0.5289053409916978,2022-H2,35778.26,41241.11
259591,506.86,506.86,9.19,2,0,1774.0,0,2,1.0,-0.19509164801753376,-0.08867490002411302,-0.09331829951894023,2022-H2,3548.0,3222.0
260710,1660.74,1660.74,12.67,3,0,29339.716666666664,0,3,1.0,0.13544976190554492,0.16717399184873766,-0.031345981271794,2022-H2,88019.15,76870.49
264676,729.18,729.18,-47.85,1,0,8750.2,0,1,1.0,-0.13140567871908088,-0.3445237918969637,-1.1090944583744633,2022-H2,8750.2,12936.8
264769,1899.67,1899.67,-14.67,1,0,11398.0,0,1,1.0,0.20389384540896052,-0.3445237918969637,-0.5182204585352933,2022-H2,11398.0,13069.9
260938,1947.33,1947.33,12.2,4,0,12170.8125,0,4,1.0,0.21754656804643918,0.42302288372158836,-0.03971580586264422,2022-H2,48683.25,42746.25
264724,876.0,876.0,29.29,1,0,5256.0,1,1,1.0,-0.08934750126136738,-0.3445237918969637,0.2646252627706112,2022-H2,5256.0,3716.41
261892,64.4,64.4,23.14,1,0,257.6,1,1,1.0,-0.3218391020288394,-0.3445237918969637,0.1551052175924649,2022-H2,257.6,198.0
263650,964.68,964.68,7.84,2,0,4823.4,0,2,1.0,-0.06394415582511873,-0.08867490002411302,-0.11735928504585039,2022-H2,9646.8,8890.44
263535,287.0,287.0,22.26,2,0,2439.47,1,2,1.0,-0.2580729237010434,-0.08867490002411302,0.13943405665640496,2022-H2,4878.94,3792.79
263613,128.95,128.95,-24.44,1,0,1031.6,0,1,1.0,-0.3033480561570549,-0.3445237918969637,-0.6922059612004137,2022-H2,1031.6,1283.76
259753,1055.23,1055.23,1.7,2,0,20576.95,0,2,1.0,-0.0380051286571855,-0.08867490002411302,-0.22670124884972334,2022-H2,41153.9,40454.35
202491,180.4333333333333,180.4333333333333,0.22825605024939952,2,0,541.3,0,2,1.0,-0.2886000983212836,-0.08867490002411302,-0.2529102673647395,2022-H2,1082.6,835.49
262626,132.0,132.0,75.76,1,0,132.0,1,1,1.0,-0.30247435065885286,-0.3445237918969637,1.0921694090191414,2022-H2,132.0,32.0
260512,6055.22,6055.22,5.9,23,0,60552.1895652174,0,23,1.0,1.3942961021478326,5.284151829305752,-0.15190707165489167,2022-H2,1392700.36,1310527.07
262054,364.87,364.87,17.56,2,0,4743.3,0,2,1.0,-0.23576621971907807,-0.08867490002411302,0.05573581074790282,2022-H2,9486.6,7820.75
264372,3221.28,3221.28,2.72,2,0,33823.45,0,2,1.0,0.5824833285167708,-0.08867490002411302,-0.20853694867383563,2022-H2,67646.9,65806.1
201182,842.75,842.75,3.41,33,0,9474.577878787879,0,33,1.0,-0.09887232349586522,7.842640748034258,-0.19624933384897042,2022-H2,312661.07,301988.73
265228,9275.0,9275.0,4.1,1,0,74200.0,0,1,1.0,2.316636918213741,-0.3445237918969637,-0.18396171902410524,2022-H2,74200.0,71158.0
265333,292.39,292.39,44.98,1,0,2923.85,1,1,1.0,-0.25652889988618793,-0.3445237918969637,0.5440349390055894,2022-H2,2923.85,1608.7
260360,564.78,564.78,6.77,3,0,3765.183333333333,0,3,1.0,-0.17849983737626718,0.16717399184873766,-0.13641399209310512,2022-H2,11295.55,10530.98
204477,155.42000000000002,155.42000000000002,0.30935207823960886,4,0,777.1,0,4,1.0,-0.2957654382759374,0.42302288372158836,-0.2514660981534783,2022-H2,3108.4,2146.81
204320,1432.43,1432.43,4.85,1,0,18621.65,0,1,1.0,0.07004789230078699,-0.3445237918969637,-0.1706056159535996,2022-H2,18621.65,17718.2
264673,438.21,438.21,15.27,2,0,1533.75,0,2,1.0,-0.2147571832475571,-0.08867490002411302,0.01495517603929225,2022-H2,3067.5,2599.22
261871,90.0,90.0,57.78,1,0,180.0,1,1,1.0,-0.3145057050603238,-0.3445237918969637,0.7719790980755526,2022-H2,180.0,76.0
257458,895.29,895.29,2.47,3,0,16115.183333333334,0,3,1.0,-0.08382167206126324,0.16717399184873766,-0.21298898303067085,2022-H2,48345.55,47151.26
262701,1680.34,1680.34,10.02,4,0,12182.465,0,4,1.0,0.14106439395956466,0.42302288372158836,-0.0785375454542473,2022-H2,48729.86,43848.66
261266,935.6,935.6,24.02,1,0,9356.0,1,1,1.0,-0.07227443644404194,-0.3445237918969637,0.17077637852852484,2022-H2,9356.0,7108.88
264787,1681.16,1681.16,7.27,2,0,21855.1,0,2,1.0,0.14129929183121248,-0.08867490002411302,-0.1275099233794347,2022-H2,43710.2,40534.5
261774,1041.25,1041.25,6.24,1,0,6247.5,0,1,1.0,-0.04200985090796084,-0.3445237918969637,-0.14585230492959578,2022-H2,6247.5,5857.35
202030,716.75,716.75,21.86,1,0,2867.0,1,1,1.0,-0.13496638670027808,-0.3445237918969637,0.13231080168546858,2022-H2,2867.0,2240.14
261178,3824.51,3824.51,7.3,3,0,33145.76666666667,0,3,1.0,0.7552850884119928,0.16717399184873766,-0.12697567925661446,2022-H2,99437.3,92182.02
201535,128.5,128.5,13.66,6,0,214.16666666666666,0,6,1.0,-0.30347696352564213,0.9347206674672897,-0.013715925218726537,2022-H2,1285.0,1109.5
260696,39.0,39.0,25.26,1,0,39.0,1,1,1.0,-0.32911520683353856,-0.3445237918969637,0.19285846893842756,2022-H2,39.0,29.15
265034,19.2,19.2,-18.06,2,0,28.8,0,2,1.0,-0.33478713105137486,-0.08867490002411302,-0.5785900444139789,2022-H2,57.6,68.0
263424,1305.77,1305.77,8.87,1,0,7834.6,0,1,1.0,0.033764764955779555,-0.3445237918969637,-0.09901690349568931,2022-H2,7834.6,7139.35
260341,8.0,8.0,-250.0,1,0,8.0,0,1,1.0,-0.33799549222510045,-0.3445237918969637,-4.709009439311419,2022-H2,8.0,28.0
259709,974.93,974.93,-16.57,2,0,4874.65,0,2,1.0,-0.061007932429521655,-0.08867490002411302,-0.552055919647241,2022-H2,9749.3,11365.15
263372,148.0,148.0,42.45,1,0,592.0,1,1,1.0,-0.2978909775535306,-0.3445237918969637,0.49898035131441715,2022-H2,592.0,340.7
261814,2783.5,2783.5,-42.2,1,0,11134.0,0,1,1.0,0.4570765111387718,-0.3445237918969637,-1.0084784819099875,2022-H2,11134.0,15832.4
261857,216.88,216.88,-6.94,2,0,2277.275,0,2,1.0,-0.27815955633511824,-0.08867490002411302,-0.38056355622194843,2022-H2,4554.55,4870.58
263561,9715.9,9715.9,6.0,4,0,136022.65,0,4,1.0,2.4429374933472774,0.42302288372158836,-0.15012625791215758,2022-H2,544090.6,511450.06
261943,1098.13,1098.13,15.77,2,0,11530.35,0,2,1.0,-0.02571595951854014,-0.08867490002411302,0.023859244752962683,2022-H2,23060.7,19424.36
263069,359.15,359.15,23.92,2,0,2334.45,1,2,1.0,-0.2374047756042308,-0.08867490002411302,0.1689955647857908,2022-H2,4668.9,3551.9
262867,108.5,108.5,94.01,1,0,217.0,1,1,1.0,-0.30920617990729493,-0.3445237918969637,1.4171679170681122,2022-H2,217.0,13.0
263114,145.35,145.35,21.97,5,0,377.91999999999996,1,5,1.0,-0.29865009872409964,0.678871775594439,0.13426969680247605,2022-H2,1889.6,1474.52
260811,142.69,142.69,19.08,2,0,1640.955,0,2,1.0,-0.2994120845028594,-0.08867490002411302,0.08280417963746094,2022-H2,3281.91,2655.67
261127,19720.04,19720.04,6.9,2,0,187340.375,0,2,1.0,5.308731631964697,-0.08867490002411302,-0.1340989342275508,2022-H2,374680.75,348823.55
259155,727.5,727.5,29.21,1,0,1455.0,1,1,1.0,-0.1318869328951397,-0.3445237918969637,0.26320061177642395,2022-H2,1455.0,1030.0
265451,206.5,206.5,21.48,1,0,619.5,1,1,1.0,-0.28113301963719606,-0.3445237918969637,0.12554370946307905,2022-H2,619.5,486.45
263647,585.32,585.32,-14.14,2,0,4389.9,0,2,1.0,-0.1726159321523097,-0.08867490002411302,-0.5087821456988026,2022-H2,8779.8,10020.9
260464,603.1,603.1,19.3,2,0,7237.25,0,2,1.0,-0.1675226587890203,-0.08867490002411302,0.08672196987147597,2022-H2,14474.5,11680.85
264175,102.13,102.13,84.82,1,0,408.5,1,1,1.0,-0.31103093532485143,-0.3445237918969637,1.2535111341108494,2022-H2,408.5,62.0
262886,832.5,832.5,-3.16,1,0,4995.0,0,1,1.0,-0.1018085468914623,-0.3445237918969637,-0.31324879674659994,2022-H2,4995.0,5153.0
260236,1042.25,1042.25,4.1,2,0,5732.4,0,2,1.0,-0.041723390088878196,-0.08867490002411302,-0.18396171902410524,2022-H2,11464.8,10994.6
205286,1097.63,1097.63,-56.17,3,0,10244.533333333333,0,3,1.0,-0.025859189928081464,0.16717399184873766,-1.2572581617699394,2022-H2,30733.6,47997.93
261759,918.1,918.1,29.58,1,0,10099.1,1,1,1.0,-0.07728750077798817,-0.3445237918969637,0.26978962262454004,2022-H2,10099.1,7111.78
262361,422.26,422.26,12.03,3,0,2252.0666666666666,0,3,1.0,-0.21932623331192527,0.16717399184873766,-0.04274318922529217,2022-H2,6756.2,5943.37
